,date,meantemp,humidity,wind_speed,meanpressure,year,month,day,weekday,is_weekend
1394,2016-10-16,28.428571,49.857143,7.014285714285715,1011.857143,2016,10,16,6,1
1395,2016-10-17,28.6,49.24,7.1160000000000005,1010.56,2016,10,17,0,0
1396,2016-10-18,28.5,48.458333,7.668181818181818,1009.458333,2016,10,18,1,0
1397,2016-10-19,28.925926,49.185185,6.459259259259259,1008.555556,2016,10,19,2,0
1398,2016-10-20,29.076923,47.730769,9.124,1007.538462,2016,10,20,3,0
1399,2016-10-21,28.409091,50.409091,10.695454545454549,1008.727273,2016,10,21,4,0
1400,2016-10-22,29.333333,49.481481,13.323076923076924,1009.37037,2016,10,22,5,1
1401,2016-10-23,27.5,54.961538,11.546153846153846,1009.307692,2016,10,23,6,1
1402,2016-10-24,28.5,51.423077,11.188461538461535,1008.269231,2016,10,24,0,0
1403,2016-10-25,28.04,54.56,12.388461538461542,1008.923077,2016,10,25,1,0
1404,2016-10-26,27.576923,56.192308,5.699999999999998,1011.730769,2016,10,26,2,0
1405,2016-10-27,26.555556,59.37037,6.044444444444444,1014.62963,2016,10,27,3,0
1406,2016-10-28,25.518519,58.777778,7.277777777777777,1012.407407,2016,10,28,4,0
1407,2016-10-29,25.814815,62.777778,1.7148148148148148,1013.0,2016,10,29,5,1
1408,2016-10-30,24.826087,71.043478,2.0130434782608697,1014.608696,2016,10,30,6,1
1409,2016-10-31,24.538462,66.807692,1.6423076923076925,1017.807692,2016,10,31,0,0
1410,2016-11-01,24.384615,58.730769,2.7153846153846155,1016.384615,2016,11,1,1,0
1411,2016-11-02,23.727273,65.909091,1.4318181818181817,1016.590909,2016,11,2,2,0
1412,2016-11-03,25.64,59.76,2.2320000000000007,1016.24,2016,11,3,3,0
1413,2016-11-04,24.814815,58.296296,4.122222222222222,1012.62963,2016,11,4,4,0
1414,2016-11-05,23.115385,66.576923,5.784615384615384,1010.346154,2016,11,5,5,1
1415,2016-11-06,22.925926,63.851852,2.411111111111111,1011.518519,2016,11,6,6,1
1416,2016-11-07,24.545455,51.318182,8.172727272727274,1012.772727,2016,11,7,0,0
1417,2016-11-08,23.730769,52.269231,12.750000000000002,1013.64,2016,11,8,1,0
1418,2016-11-09,23.0,49.703704,7.074074074074074,1014.666667,2016,11,9,2,0
1419,2016-11-10,23.518519,50.148148,3.225925925925927,1013.814815,2016,11,10,3,0
1420,2016-11-11,23.92,54.04,2.968,1014.08,2016,11,11,4,0
1421,2016-11-12,23.538462,58.038462,2.7846153846153854,1015.153846,2016,11,12,5,1
1422,2016-11-13,24.296296,55.814815,4.4,1016.518519,2016,11,13,6,1
1423,2016-11-14,23.346154,60.730769,1.4961538461538462,1015.730769,2016,11,14,0,0
1424,2016-11-15,22.24,55.72,4.087999999999999,1016.24,2016,11,15,1,0
1425,2016-11-16,21.769231,53.230769,7.138461538461537,1017.538462,2016,11,16,2,0
1426,2016-11-17,21.730769,51.730769,11.55,1008.5,2016,11,17,3,0
1427,2016-11-18,21.730769,53.615385,7.7799999999999985,1014.692308,2016,11,18,4,0
1428,2016-11-19,20.666667,60.666667,2.8400000000000003,1012.466667,2016,11,19,5,1
1429,2016-11-20,22.25,59.9,2.5050000000000003,1013.35,2016,11,20,6,1
1430,2016-11-21,21.538462,60.461538,2.7153846153846155,1013.0,2016,11,21,0,0
1431,2016-11-22,22.578947,50.157895,7.999999999999998,1012.894737,2016,11,22,1,0
1432,2016-11-23,22.826087,51.434783,6.604347826086956,1013.173913,2016,11,23,2,0
1433,2016-11-24,21.421053,51.473684,8.289473684210526,1014.947368,2016,11,24,3,0
1434,2016-11-25,23.6,30.55,15.085000000000004,1012.95,2016,11,25,4,0
1435,2016-11-26,24.294118,32.647059,14.494117647058824,1013.25,2016,11,26,5,1
1436,2016-11-27,23.636364,33.636364,12.45909090909091,1013.590909,2016,11,27,6,1
1437,2016-11-28,22.454545,37.318182,9.185714285714289,1008.5,2016,11,28,0,0
1438,2016-11-29,21.611111,53.722222,1.238888888888889,1015.0,2016,11,29,1,0
1439,2016-11-30,19.869565,80.086957,4.269565217391306,1016.608696,2016,11,30,2,0
1440,2016-12-01,19.75,84.0,2.704166666666667,1016.875,2016,12,1,3,0
1441,2016-12-02,19.208333,75.875,4.945833333333334,1017.75,2016,12,2,4,0
1442,2016-12-03,21.208333,52.166667,5.866666666666666,1019.333333,2016,12,3,5,1
1443,2016-12-04,18.9,55.25,5.666666666666666,1019.7,2016,12,4,6,1
1444,2016-12-05,18.636364,56.590909,4.9523809523809526,1017.045455,2016,12,5,0,0
1445,2016-12-06,18.538462,69.923077,2.5038461538461543,1017.961538,2016,12,6,1,0
1446,2016-12-07,18.25,74.35,0.925,1017.421053,2016,12,7,2,0
1447,2016-12-08,16.9,73.3,1.765,1016.2,2016,12,8,3,0
1448,2016-12-09,19.416667,68.125,1.3125,1013.416667,2016,12,9,4,0
1449,2016-12-10,16.444444,82.833333,5.355555555555556,1014.0,2016,12,10,5,1
1450,2016-12-11,20.041667,69.583333,4.716666666666667,1013.291667,2016,12,11,6,1
1451,2016-12-12,19.909091,63.863636,3.2818181818181817,1014.181818,2016,12,12,0,0
1452,2016-12-13,19.05,62.35,3.4300000000000006,1015.1,2016,12,13,1,0
1453,2016-12-14,18.555556,58.611111,8.027777777777775,1017.333333,2016,12,14,2,0
1454,2016-12-15,18.166667,56.625,9.879166666666666,1016.666667,2016,12,15,3,0
1455,2016-12-16,15.833333,63.277778,3.9166666666666674,1018.777778,2016,12,16,4,0
1456,2016-12-17,17.5,63.388889,6.731578947368422,1016.947368,2016,12,17,5,1
1457,2016-12-18,16.083333,64.541667,6.420833333333331,1018.083333,2016,12,18,6,1
1458,2016-12-19,17.857143,56.095238,10.414285714285716,1017.428571,2016,12,19,0,0
1459,2016-12-20,19.8,48.533333,15.926666666666671,1015.2,2016,12,20,1,0
1460,2016-12-21,18.05,54.3,6.221666666666667,1015.619048,2016,12,21,2,0
1461,2016-12-22,17.285714,57.857143,6.1809523809523785,1016.142857,2016,12,22,3,0
1462,2016-12-23,15.55,74.7,1.205,1014.25,2016,12,23,4,0
1463,2016-12-24,17.318182,78.636364,5.236363636363636,1011.318182,2016,12,24,5,1
1464,2016-12-25,14.0,94.3,9.085,1014.35,2016,12,25,6,1
1465,2016-12-26,17.142857,74.857143,8.784210526315787,1016.952381,2016,12,26,0,0
1466,2016-12-27,16.85,67.55,8.335,1017.2,2016,12,27,1,0
1467,2016-12-28,17.217391,68.043478,3.547826086956522,1015.565217,2016,12,28,2,0
1468,2016-12-29,15.238095,87.857143,6.0,1016.904762,2016,12,29,3,0
1469,2016-12-30,14.095238,89.666667,6.266666666666667,1017.904762,2016,12,30,4,0
1470,2016-12-31,15.052632,87.0,7.325,1016.1,2016,12,31,5,1
1471,2017-01-01,10.0,100.0,0.0,1016.0,2017,1,1,6,1
